model,seed,arm,phase,evaluation_set,family,depth,score_key,method,target_control,tasks,rows,mrr,correct_mass,hit@1,hit@8,hit@16,hit@32,hit@64,hit@100,hit@125,iid_pass@1,iid_pass@8,iid_pass@16,iid_pass@32,iid_pass@64,iid_pass@100,iid_pass@125
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,raw,own_target,200,200,0.3113627402550606,0.11010495039336109,0.17,0.58,0.665,0.855,0.99,1.0,1.0,0.11010495039336109,0.4209076741488995,0.5660581017144619,0.7121162648676048,0.8371939094678115,0.8990160858309351,0.923599976718821
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,unigram,own_target,200,200,0.22108255130442803,0.09850150395424462,0.125,0.385,0.575,0.81,0.975,1.0,1.0,0.09850150395424462,0.3481616134485936,0.47870497152121877,0.6274687999197337,0.7690874126155945,0.8420392372181931,0.8712213269943176
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,unigram,minus_bias_only,200,200,0.027051291288018003,0.006631059079530544,0.0,0.025,0.075,0.16,0.46,0.72,1.0,0.006631059079530544,0.05032859074806475,0.09527003438108039,0.17296427025089856,0.29563060327245444,0.40077743077353134,0.4599668072279129
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,unigram,shuffled_program_bias,200,200,0.24152185547236257,0.10670468416912594,0.13,0.42,0.555,0.76,0.99,1.0,1.0,0.10670468416912594,0.3409781659157194,0.4353614658477355,0.5274561112889999,0.6176029979353082,0.6773564062257296,0.707784999023789
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional,own_target,200,200,0.2654809961624416,0.10131133671213163,0.155,0.41,0.585,0.86,0.99,1.0,1.0,0.10131133671213163,0.356242739577405,0.48088120799073797,0.6216334760348013,0.7593497974261771,0.8338584952097909,0.8649389076904845
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional,minus_bias_only,200,200,0.022520572149408374,0.0043167011296400305,0.0,0.0,0.065,0.135,0.63,0.9,1.0,0.0043167011296400305,0.03357408459920028,0.06508045475306798,0.12260895410063792,0.21976079362750622,0.30762276704025326,0.3587264220428535
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional,shuffled_program_bias,200,200,0.21771927565375265,0.09615499293337906,0.105,0.355,0.535,0.735,0.985,1.0,1.0,0.09615499293337906,0.3060810923015956,0.39467301764195517,0.49112119272880067,0.5936587417490927,0.658300957734244,0.6894170097624504
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,bigram,own_target,200,200,0.26741747282745715,0.09384080058576885,0.145,0.44,0.63,0.8,0.97,0.995,1.0,0.09384080058576885,0.36496734289089083,0.502055729466007,0.6461287212272027,0.7815736741356014,0.8559892686185833,0.8873266214267759
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,bigram,minus_bias_only,200,200,0.015293364891771386,1.8289108614099357e-05,0.0,0.0,0.0,0.0,0.39,0.815,1.0,1.8289108614099357e-05,0.00014629698261749578,0.00029255766192532286,0.0005849701632122662,0.0011693601043362963,0.0018261062871855016,0.00228174923142676
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,bigram,shuffled_program_bias,200,200,0.14519822942860286,0.0491617206654267,0.045,0.27,0.505,0.77,0.99,1.0,1.0,0.0491617206654267,0.12016952116382346,0.153909062524787,0.19001378046030923,0.2298005136743729,0.2592519662481111,0.2754257850522091
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional_bigram,own_target,200,200,0.26741747282745715,0.09384080058576902,0.145,0.44,0.63,0.8,0.97,0.995,1.0,0.09384080058576902,0.3649673428908914,0.5020557294660074,0.6461287212272029,0.7815736741356014,0.8559892686185832,0.8873266214267759
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional_bigram,minus_bias_only,200,200,0.015293364891771386,1.8289108614099445e-05,0.0,0.0,0.0,0.0,0.39,0.815,1.0,1.8289108614099445e-05,0.0001462969826174965,0.0002925576619253244,0.0005849701632122691,0.0011693601043363021,0.0018261062871855105,0.002281749231426772
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,positional_bigram,shuffled_program_bias,200,200,0.14519822942860286,0.04916172066542671,0.045,0.27,0.505,0.77,0.99,1.0,1.0,0.04916172066542671,0.1201695211638236,0.15390906252478723,0.19001378046030937,0.22980051367437293,0.2592519662481111,0.27542578505220905
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,full,own_target,200,200,0.24973226473474677,0.09556876194260115,0.135,0.435,0.56,0.8,0.97,0.995,1.0,0.09556876194260115,0.36226448233154757,0.4914889894730661,0.6287434749591059,0.7662036942800722,0.8453903432118136,0.8791950768362505
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,full,minus_bias_only,200,200,0.014061936603732686,3.0346767545719643e-05,0.0,0.0,0.0,0.0,0.34,0.755,1.0,3.0346767545719643e-05,0.00024272315023236978,0.0004853298074926232,0.0009701940005401329,0.001938528397891086,0.003025688878112287,0.003779285228194173
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,full,shuffled_program_bias,200,200,0.1438750571716759,0.05079606168249121,0.045,0.275,0.53,0.75,0.99,0.995,1.0,0.05079606168249121,0.1399047642749741,0.18180135870162858,0.2271561213417517,0.2774443538276518,0.31425884230455114,0.3341307442894398
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,train_frequency,task_blind,200,200,0.07518410567300605,0.023230476190476194,0.015,0.1275,0.312,0.65,0.8675,1.0,1.0,0.023230476190476194,0.16773864595650576,0.3004712403400752,0.49205271419594004,0.7069391248841798,0.8262803491206725,0.8749736050486825
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,train_antifrequency,task_blind,200,200,0.013813597036078255,0.0011901588505375442,0.0,0.0,0.0,0.0,0.30000000000000004,0.8242857142857142,1.0,0.0011901588505375442,0.009471090930378465,0.018828476031408647,0.03720838090782799,0.07267121904816198,0.11059722092639167,0.1357715385323209
Qwen/Qwen3-0.6B,0,composition,,dev_A,A,3,score,train_unseen_first,task_blind,200,200,0.014007561805081305,0.00909131167900183,0.0,0.0,0.0,0.0,0.3644634479444606,0.8105423057954704,1.0,0.00909131167900183,0.06987116099389462,0.133622115254359,0.24515113930864682,0.41774930146932987,0.5550696537730985,0.6262384492399538
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,raw,own_target,200,200,0.01568424818382714,0.0020666778565608807,0.0,0.0,0.0,0.075,0.35,0.74,1.0,0.0020666778565608807,0.01623114207902773,0.03179640309085506,0.061079360573188836,0.11317376300738406,0.1632836057752916,0.19379169065689963
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,unigram,own_target,200,200,0.01572864082166753,0.0014867665400993795,0.0,0.0,0.015,0.045,0.325,0.76,1.0,0.0014867665400993795,0.011753592599681057,0.023193190052953856,0.04517485858685564,0.08583422168833542,0.1269175169121529,0.15290946413382123
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,unigram,minus_bias_only,200,200,0.028558302111004786,0.005783410381238059,0.0,0.04,0.04,0.315,0.505,0.84,1.0,0.005783410381238059,0.044103488890674516,0.08383874675382418,0.15309971444431825,0.263377841708808,0.3586288730116245,0.4125825394198124
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,unigram,shuffled_program_bias,200,200,0.014877063684564557,0.0008157135109695352,0.0,0.0,0.0,0.06,0.29,0.735,1.0,0.0008157135109695352,0.006437707864489042,0.012679854018506935,0.024611423847442762,0.04647814250124906,0.06833959773274449,0.08207254390398194
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional,own_target,200,200,0.016159325672564295,0.0015089346722826052,0.0,0.0,0.005,0.045,0.315,0.87,1.0,0.0015089346722826052,0.01192908240327208,0.02353992068149847,0.0458513824319376,0.08712132747702071,0.12882091980492272,0.15520375874664277
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional,minus_bias_only,200,200,0.03558050034549475,0.006552784809850602,0.0,0.055,0.19,0.33,0.485,0.96,1.0,0.006552784809850602,0.049595102535712136,0.09335016900766928,0.16667972871930486,0.2731404436829923,0.3535295191827931,0.39471075167493663
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional,shuffled_program_bias,200,200,0.018632100445990035,0.0015069737260703514,0.0,0.005,0.045,0.09,0.31,0.735,1.0,0.0015069737260703514,0.011435511253776762,0.021613145148580242,0.03900554427256656,0.06559329900163932,0.0874597479093973,0.0995560793995318
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,bigram,own_target,200,200,0.06256087671990328,0.01335419088495777,0.005,0.135,0.285,0.54,0.76,0.94,1.0,0.01335419088495777,0.09824198690265082,0.17991157250862472,0.30771646626215654,0.47653071674613157,0.5931367401592947,0.6494226116055449
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,bigram,minus_bias_only,200,200,0.04620505112020289,0.00028087830285169904,0.0,0.0,0.19,0.8,1.0,1.0,1.0,0.00028087830285169904,0.0022413935477524414,0.004469969193187728,0.008889030432050398,0.01757729995521949,0.02711863976041043,0.03360338565237393
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,bigram,shuffled_program_bias,200,200,0.04723490207356658,0.008559385568347485,0.005,0.055,0.085,0.13,0.45,0.76,1.0,0.008559385568347485,0.036327159816199044,0.04754890160431516,0.05447251653550386,0.05860742122610512,0.06135795991334905,0.06291359744045706
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional_bigram,own_target,200,200,0.06256087671990328,0.013354190884957727,0.005,0.135,0.285,0.54,0.76,0.94,1.0,0.013354190884957727,0.0982419869026505,0.17991157250862413,0.30771646626215576,0.47653071674613073,0.5931367401592941,0.6494226116055443
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional_bigram,minus_bias_only,200,200,0.04620505112020289,0.0002808783028517006,0.0,0.0,0.19,0.8,1.0,1.0,1.0,0.0002808783028517006,0.002241393547752454,0.004469969193187753,0.008889030432050445,0.017577299955219585,0.02711863976041057,0.03360338565237412
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,positional_bigram,shuffled_program_bias,200,200,0.04723490207356658,0.008559385568347483,0.005,0.055,0.085,0.13,0.45,0.76,1.0,0.008559385568347483,0.036327159816199044,0.047548901604315165,0.05447251653550388,0.058607421226105155,0.061357959913349115,0.06291359744045712
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,full,own_target,200,200,0.09297783684294092,0.01928544895029777,0.015,0.22,0.37,0.575,0.805,0.955,1.0,0.01928544895029777,0.13116015430421465,0.22652755354740856,0.36267271573956533,0.5320558976858202,0.6469268101244802,0.7021042818482778
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,full,minus_bias_only,200,200,0.05109847151559697,0.0007874013717469202,0.0,0.08,0.23,0.69,1.0,1.0,1.0,0.0007874013717469201,0.006234197656848454,0.012322864093024641,0.024082570307823195,0.04605491287071807,0.06857404689942684,0.08300399401688997
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,full,shuffled_program_bias,200,200,0.047046975916508346,0.01099712682782298,0.005,0.055,0.08,0.17,0.45,0.775,1.0,0.01099712682782298,0.042387342677152,0.05192538970927451,0.056962779255924925,0.060762932754245734,0.0637305861953324,0.06550815999121458
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,train_frequency,task_blind,200,200,0.009924886738241658,0.00038095238095238107,0.0,0.0,0.0,0.0,0.0,0.4565217391304347,1.0,0.00038095238095238107,0.003043558650075675,0.0060778540508949,0.012118767791925823,0.02409067105105702,0.03738572844563032,0.046511695822809625
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,train_antifrequency,task_blind,200,200,0.09601494013013269,0.02062461850020644,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.02062461850020644,0.15356529081616016,0.2835482830888684,0.4866969373350916,0.7365199658588253,0.8755719490071155,0.9260994155389659
Qwen/Qwen3-0.6B,0,composition,,dev_B,B,3,score,train_unseen_first,task_blind,200,200,0.09601494013013269,0.013322235759508442,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.013322235759508442,0.1017386189623677,0.19312649133636564,0.348955141016836,0.5761405915915921,0.738462417123654,0.812967261787282
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,raw,own_target,200,200,0.2766164866655184,0.08103635418526021,0.17,0.445,0.615,0.845,0.96,0.985,1.0,0.08103635418526021,0.3507390855386683,0.49597033148591635,0.6548579966401982,0.7967367153357042,0.8650775186558195,0.8912936636798534
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,unigram,own_target,200,200,0.2038914976568563,0.07668312429114853,0.115,0.38,0.485,0.755,0.95,0.98,1.0,0.07668312429114853,0.30235919707102155,0.4282100578514529,0.5774299869669189,0.7254243420849704,0.8033058949606038,0.834754779837594
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,unigram,minus_bias_only,200,200,0.028283410794330183,0.0073537050740069155,0.0,0.025,0.065,0.195,0.505,0.745,1.0,0.0073537050740069155,0.05543667051645983,0.10417860141263244,0.18670606081397367,0.3128771952791702,0.41795700355194126,0.47628001947778364
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,unigram,shuffled_program_bias,200,200,0.2040854051812626,0.07987380081166671,0.085,0.34,0.48,0.75,0.955,0.985,1.0,0.07987380081166671,0.2977073029912569,0.38690813818487385,0.47383054346597275,0.5679996621828003,0.6366602908726732,0.6728810125858911
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional,own_target,200,200,0.2186740962877529,0.0740061711474999,0.115,0.335,0.53,0.81,0.945,0.98,1.0,0.0740061711474999,0.30064631751939647,0.4244109119838603,0.5675657836341504,0.7107661029625717,0.7901862578140268,0.8238154808306358
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional,minus_bias_only,200,200,0.022046165877460427,0.004521548406104747,0.0,0.0,0.05,0.16,0.59,0.88,1.0,0.004521548406104747,0.03507053342320212,0.06779183725655971,0.12711986593185975,0.22623628602417567,0.3147805495572231,0.36577657010450965
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional,shuffled_program_bias,200,200,0.1680454030059076,0.07163046814615737,0.06,0.32,0.465,0.725,0.955,0.985,1.0,0.07163046814615737,0.2650654353108218,0.3514247572774937,0.4402500525553914,0.5382325513898383,0.6061377349731975,0.6405190717252244
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,bigram,own_target,200,200,0.17660288545039207,0.06459839026904034,0.08,0.355,0.535,0.75,0.92,0.975,1.0,0.06459839026904034,0.28288099967680824,0.41142429231880356,0.5649306809875267,0.7218254608292122,0.8088435150612657,0.8449674358896414
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,bigram,minus_bias_only,200,200,0.014406187774623318,1.671039679906779e-05,0.0,0.0,0.0,0.0,0.305,0.78,1.0,1.671039679906779e-05,0.00013366884026266713,0.0002673049250464074,0.0005344788809270565,0.0010684343067912621,0.0016685095169021724,0.002084839892251321
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,bigram,shuffled_program_bias,200,200,0.1219752381173646,0.025292498329094523,0.025,0.245,0.415,0.725,0.955,0.985,1.0,0.025292498329094523,0.08007887262910625,0.11092520221420213,0.14785833220170835,0.19077112451828276,0.22222381951838052,0.23906192670855014
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional_bigram,own_target,200,200,0.17660288545039207,0.06459839026904046,0.08,0.355,0.535,0.75,0.92,0.975,1.0,0.06459839026904046,0.28288099967680885,0.4114242923188043,0.5649306809875273,0.7218254608292125,0.808843515061266,0.8449674358896415
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional_bigram,minus_bias_only,200,200,0.014406187774623318,1.671039679906788e-05,0.0,0.0,0.0,0.0,0.305,0.78,1.0,1.671039679906788e-05,0.00013366884026266783,0.0002673049250464089,0.0005344788809270593,0.0010684343067912678,0.0016685095169021813,0.002084839892251332
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,positional_bigram,shuffled_program_bias,200,200,0.1219752381173646,0.025292498329094568,0.025,0.245,0.415,0.725,0.955,0.985,1.0,0.025292498329094568,0.08007887262910639,0.11092520221420228,0.14785833220170855,0.19077112451828296,0.2222238195183807,0.23906192670855028
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,full,own_target,200,200,0.19709950065353074,0.06534063747734113,0.1,0.355,0.465,0.69,0.915,0.975,1.0,0.06534063747734113,0.27765302000835057,0.3991600085204901,0.545705249287257,0.7031016973280876,0.7945322438149239,0.8331974378346629
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,full,minus_bias_only,200,200,0.013383323639038625,2.7026585048973783e-05,0.0,0.0,0.0,0.0,0.3,0.655,1.0,2.7026585048973783e-05,0.00021616710741434849,0.00043223010497701983,0.0008640441346434495,0.0017264268749168255,0.002694628789099602,0.0033657627652228027
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,full,shuffled_program_bias,200,200,0.11759902284935553,0.026742933008160566,0.025,0.25,0.43,0.66,0.95,0.975,1.0,0.026742933008160566,0.10292287898742529,0.1469270488096774,0.19802700199878273,0.2532529226989714,0.29032323804456295,0.30931240604433824
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,train_frequency,task_blind,200,200,0.07661139764621193,0.022584761904761903,0.015,0.1475,0.273,0.605,0.87125,1.0,1.0,0.022584761904761903,0.1632201000493237,0.2928084959791996,0.48125881257170655,0.6964288627361668,0.8187367236456996,0.8692977157523072
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,train_antifrequency,task_blind,200,200,0.014179615320010273,0.0011873236021688425,0.0,0.0,0.0,0.0,0.3766666666666667,0.8457142857142855,1.0,0.0011873236021688425,0.009447212271611634,0.018778073417212424,0.03709755052038183,0.07241363541682257,0.11014106533919668,0.13516137344557785
Qwen/Qwen3-0.6B,0,composition,,dev_C,C,3,score,train_unseen_first,task_blind,200,200,0.0139427801280884,0.008944282379610966,0.0,0.0,0.0,0.0,0.358549947234824,0.8043575934481997,1.0,0.008944282379610966,0.06872441286090299,0.13140809649694923,0.24108764878545877,0.4111741170609642,0.5472500862783856,0.6182362794937434
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,raw,own_target,200,200,0.014842797466231595,0.0019049553342282144,0.0,0.0,0.0,0.035,0.31,0.71,1.0,0.0019049553342282144,0.014959430138727008,0.029304425337534933,0.0563042839379626,0.1044493686613433,0.15100277470696594,0.17950459222036513
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,unigram,own_target,200,200,0.015209522458710292,0.0013556981119730903,0.0,0.0,0.0,0.06,0.27,0.69,1.0,0.0013556981119730903,0.010709615729952805,0.021116347178913406,0.0410693539671137,0.07783940028348732,0.11484442513948455,0.13819867687762366
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,unigram,minus_bias_only,200,200,0.029016769777696204,0.00583889607962504,0.0,0.04,0.04,0.315,0.49,0.845,1.0,0.00583889607962504,0.044503100905234724,0.08454590013463058,0.15419740092793408,0.2646389469103617,0.35955222994987507,0.4131458453983777
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,unigram,shuffled_program_bias,200,200,0.014018115741744362,0.0006874995493555297,0.0,0.0,0.005,0.045,0.21,0.715,1.0,0.0006874995493555297,0.005423841711712033,0.010678918509200093,0.020714829487164063,0.03908944438485373,0.05746156038616733,0.06901856292218511
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional,own_target,200,200,0.015298344783266783,0.001278182934527889,0.0,0.0,0.0,0.07,0.28,0.84,1.0,0.001278182934527889,0.010110277118818414,0.019963712252344654,0.03893931169943584,0.07421431018665559,0.11015153671514628,0.13307778796644534
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional,minus_bias_only,200,200,0.04022893944388832,0.00730097095147979,0.0,0.11,0.205,0.345,0.49,0.945,1.0,0.00730097095147979,0.05475290934261619,0.10207395127769768,0.17925728711049704,0.2866264815270982,0.36448140785020583,0.40363128162102796
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional,shuffled_program_bias,200,200,0.01589109639269802,0.000980918605283528,0.0,0.005,0.025,0.06,0.245,0.725,1.0,0.000980918605283528,0.00755065488794792,0.014472708097382317,0.026710656676647654,0.046280099600408346,0.06301862456885042,0.07250368276175582
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,bigram,own_target,200,200,0.05263949721580492,0.011811296653329164,0.0,0.125,0.21,0.44,0.685,0.95,1.0,0.011811296653329164,0.08740639288774556,0.16093369509882152,0.2775689751242799,0.43540581506336123,0.5485585989349295,0.6050871026447251
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,bigram,minus_bias_only,200,200,0.046582484949852704,0.000292302708413043,0.0,0.0,0.205,0.8,1.0,1.0,1.0,0.000292302708413043,0.0023327234648160456,0.004652478373475659,0.009253437772738645,0.01830360521194715,0.028248924791921065,0.03501216201069636
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,bigram,shuffled_program_bias,200,200,0.031996359137026115,0.004772624732041539,0.005,0.03,0.07,0.085,0.34,0.775,1.0,0.004772624732041539,0.017756169577769248,0.022382037320414692,0.026489251356192147,0.031080695240116373,0.034790161456644306,0.036946995477704615
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional_bigram,own_target,200,200,0.05263949721580492,0.011811296653329126,0.0,0.125,0.21,0.44,0.685,0.95,1.0,0.011811296653329126,0.08740639288774528,0.16093369509882105,0.2775689751242792,0.43540581506336035,0.5485585989349286,0.6050871026447243
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional_bigram,minus_bias_only,200,200,0.046582484949852704,0.0002923027084130446,0.0,0.0,0.205,0.8,1.0,1.0,1.0,0.0002923027084130446,0.002332723464816058,0.004652478373475685,0.009253437772738696,0.01830360521194725,0.028248924791921218,0.03501216201069655
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,positional_bigram,shuffled_program_bias,200,200,0.031996359137026115,0.004772624732041538,0.005,0.03,0.07,0.085,0.34,0.775,1.0,0.004772624732041538,0.017756169577769255,0.022382037320414706,0.02648925135619218,0.031080695240116408,0.034790161456644354,0.03694699547770468
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,full,own_target,200,200,0.08333783720061422,0.01718431805300819,0.01,0.195,0.29,0.48,0.75,0.98,1.0,0.01718431805300819,0.11866558301117246,0.20636017120720296,0.33179187307002,0.49008648372656777,0.6020128098295867,0.65795637538579
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,full,minus_bias_only,200,200,0.05142571138609973,0.0007864140073401643,0.0,0.07,0.245,0.72,1.0,1.0,1.0,0.0007864140073401643,0.006230727436310811,0.012325732770444934,0.024125615526213437,0.046275872930485684,0.06912425362994108,0.0838474814963402
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,full,shuffled_program_bias,200,200,0.03051672516189593,0.005437191729753417,0.005,0.03,0.06,0.12,0.33,0.78,1.0,0.005437191729753417,0.019578324616192223,0.023768354530201048,0.027856979681112445,0.033341103573330665,0.03787297881006911,0.04043174714397623
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,train_frequency,task_blind,200,200,0.009928731380612718,0.00038285714285714296,0.0,0.0,0.0,0.0,0.0,0.45778985507246367,1.0,0.00038285714285714296,0.0030587359011821046,0.00610807009760975,0.012178649986015855,0.024208266866993178,0.03756573591336095,0.046733520136476
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,train_antifrequency,task_blind,200,200,0.09629412926192338,0.020727741592707474,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.020727741592707474,0.1542278953319737,0.2845821770612862,0.4879646202091368,0.7374999728884662,0.8761200363293937,0.9264430848377105
Qwen/Qwen3-0.6B,0,composition,,dev_D,D,3,score,train_unseen_first,task_blind,200,200,0.09629412926192338,0.013388846938305984,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.013388846938305984,0.10220143852151051,0.19391511682023427,0.35010339700845594,0.5773720255474154,0.739434274644957,0.8137314603659405
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,raw,own_target,200,200,0.08654391926031582,0.024248393199473056,0.025,0.165,0.33,0.57,0.815,0.94,1.0,0.024248393199473056,0.031349038301730026,0.03663810972480117,0.04512113183932946,0.05749656276445109,0.06781995185303549,0.07374040769298949
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,unigram,own_target,200,200,0.11556253094369837,0.041180818775577936,0.05,0.22,0.385,0.585,0.795,0.935,1.0,0.041180818775577936,0.06520168819754757,0.07489348876366514,0.08823496381996229,0.10735661467275927,0.12343843081664962,0.13250813581848647
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,unigram,minus_bias_only,200,200,0.05767648576853645,0.017352987199581005,0.02,0.095,0.145,0.22,0.46,0.74,1.0,0.017352987199581005,0.1003346855878615,0.14955692980577953,0.1948724162478242,0.22994099492175124,0.2509217429520835,0.2624168750160942
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,unigram,shuffled_program_bias,200,200,0.08460907744163577,0.02422349460725023,0.025,0.14,0.335,0.49,0.81,0.96,1.0,0.02422349460725023,0.0319053998736441,0.03544837257427022,0.04036542941049092,0.04774345833076708,0.054005222670643435,0.05758206967791851
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,positional,own_target,200,200,0.12753619896341117,0.04049961397617467,0.045,0.275,0.41,0.62,0.82,0.945,1.0,0.04049961397617467,0.09010791365750728,0.113542944800206,0.14130405228136408,0.17442448720111658,0.19903970837641155,0.21231419749108454
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,positional,minus_bias_only,200,200,0.0492513431798778,0.011927380686591152,0.01,0.08,0.205,0.295,0.505,0.82,1.0,0.011927380686591152,0.06342887774394837,0.09997759743574475,0.15023697626532043,0.2071862910238097,0.24085363804950433,0.25613751033470855
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,positional,shuffled_program_bias,200,200,0.0895117720613193,0.010199853106605235,0.01,0.23,0.405,0.53,0.77,0.965,1.0,0.010199853106605235,0.029406311616742464,0.04004333998469249,0.05272171099160122,0.06677648864349886,0.07706512390815519,0.08289757923264673
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,bigram,own_target,200,200,0.12467256218778971,0.036686912948123054,0.03,0.315,0.43,0.6,0.8,0.945,1.0,0.036686912948123054,0.1300464192502655,0.1788466139013498,0.23443608201684513,0.2952627793393876,0.33550545777778723,0.35546077997799536
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,bigram,minus_bias_only,200,200,0.046826605295175794,0.009547792938888933,0.0,0.05,0.2,0.35,0.5,0.78,1.0,0.009547792938888933,0.06319586938624253,0.10525000930707266,0.15774843839744665,0.21228388534820797,0.24581629958717308,0.2623628097922605
Qwen/Qwen3-0.6B,1,atomic_control,,dev_A,A,3,score,bigram,shuffled_program_bias,200,200,0.09372713150234198,0.01784523628342246,0.015,0.21,0.375,0.55,0.75,0.96,1.0,0.01784523628342246,0.04637044027074191,0.061553449085844925,0.07800110739650648,0.09679045572568466,0.11160584915908218,0.11996139049983894
