split,seed,task_id,atomic_rank,composition_rank,hit32_delta,correct_mass_delta
capacity_d3_heldout,2,96b8f77476aa54ad61c4,61,8,1,0.0456018419979559
capacity_d3_heldout,2,990aeb3e668fd0a26fba,26,6,0,0.036280172431673946
capacity_d3_heldout,2,9941d39f804b9c70cce0,40,49,0,0.0009887279828403547
capacity_d3_heldout,2,9b13b1c476bea7543391,10,1,0,0.36031746917912977
capacity_d3_heldout,2,9b9ab1deab6fabadbd72,44,4,1,0.11137550506697648
capacity_d3_heldout,2,9bb2cd69ae899b91d8ad,49,7,1,0.09789221726948857
capacity_d3_heldout,2,9bc1a0234cad989d2655,91,17,1,0.008491000386369298
capacity_d3_heldout,2,9bff57a33a1d87a99e82,77,1,1,0.5846950802900384
capacity_d3_heldout,2,9c36982a3e4e80ef5d64,117,5,1,0.06771552206551165
capacity_d3_heldout,2,9c45bb014fcbdb734427,78,1,1,0.9977320546901386
capacity_d3_heldout,2,9cbf5781e4971145b7ff,84,1,1,0.07227638078614956
capacity_d3_heldout,2,9cf8bd5d165392bf9512,24,2,0,0.11955708418743699
capacity_d3_heldout,2,9ea0307ef6a3359baf7e,17,8,0,0.06458372235688131
capacity_d3_heldout,2,9ed2288931decad0cd98,33,18,1,0.039895018375079354
capacity_d3_heldout,2,9ee18f62005698e1f6ff,80,18,1,0.015325738895619362
capacity_d3_heldout,2,9efba0330c0972041fe3,59,2,1,0.13353311945700055
capacity_d3_heldout,2,9f09db43d6b14042ff28,122,1,1,0.13816749714639215
capacity_d3_heldout,2,9f2ee46633c6d011f605,73,24,1,0.007560451464881874
capacity_d3_heldout,2,a0272923a8afdbed837a,37,2,1,0.13886189132652133
capacity_d3_heldout,2,a1592501d563dd1d1afe,29,2,0,0.15172350427753847
capacity_d3_heldout,2,a2937e03f7ae5c7bf479,33,2,1,0.11090904934118699
capacity_d3_heldout,2,a3e289088d11cc113df7,102,8,1,0.058958508504897325
capacity_d3_heldout,2,a424f6ad14fe75780931,78,8,1,0.05670883763160507
capacity_d3_heldout,2,a4cc27c6cf0d4e332ae6,79,9,1,0.05648294469651613
capacity_d3_heldout,2,a695c109f2789dd29391,6,1,0,0.038852295640918535
capacity_d3_heldout,2,a69dc23d27ac495df9b4,54,23,1,0.016146737599082087
capacity_d3_heldout,2,a77d2090075c8bbd5f6c,40,14,1,0.023703785430390617
capacity_d3_heldout,2,aac58e15c70d981d40b2,70,30,1,0.004570379255321185
capacity_d3_heldout,2,ab5dd6078d27ff19f4d0,39,19,1,0.01204394742163372
capacity_d3_heldout,2,abd8f9de103af3efe437,101,2,1,0.13523409499597921
capacity_d3_heldout,2,ac46f7314d215cd8107e,72,12,1,0.021548708419517705
capacity_d3_heldout,2,ac6af709b8901d364133,48,16,1,0.03447949725000506
capacity_d3_heldout,2,ad93c7cd120cdbe8436f,11,3,0,0.08716735987091803
capacity_d3_heldout,2,afc24fc6e5eef4876f7f,8,2,0,0.08488974625803838
capacity_d3_heldout,2,b0233fac459287a56433,3,4,0,0.06527330208917669
capacity_d3_heldout,2,b074e89f0e0529bb237f,12,1,0,0.12565480233551962
capacity_d3_heldout,2,b0820476678e8063028a,91,16,1,0.01447360283418757
capacity_d3_heldout,2,b092b4b94eccbd67e4f0,27,1,0,0.36714869979953796
capacity_d3_heldout,2,b1a7ec93a9211175a706,24,1,0,0.2965017013690956
capacity_d3_heldout,2,b5128a5190811af87df0,9,11,0,0.0340592493078581
capacity_d3_heldout,2,b62d0ce4aa1d22aea6ce,25,12,0,0.03772415871952156
capacity_d3_heldout,2,b64e5a10c77c5f39000e,43,13,1,0.03050890112118814
capacity_d3_heldout,2,b6d36ea0c5b307d865af,45,13,1,0.029167551658510735
capacity_d3_heldout,2,b802a3a9ae5f6d5e92a0,32,3,0,0.063978158535731
capacity_d3_heldout,2,b88c9a476c2f1d69b94d,61,3,1,0.11128426924708429
capacity_d3_heldout,2,ba2363be7e0c3d6233df,8,7,0,0.08295789053790867
capacity_d3_heldout,2,ba396fd3e3c22b2e96fd,59,4,1,0.09678762502921048
capacity_d3_heldout,2,bacf4bf8ce3cd7672a0d,95,13,1,0.021181977786421065
capacity_d3_heldout,2,bcd8550b04e3fa71f48c,62,29,1,0.010340936121961047
capacity_d3_heldout,2,bd4c84d539c0ecb919c9,6,5,0,0.131758520867064
capacity_d3_heldout,2,bdd1b1d36e1079065772,66,6,1,0.06932110832347889
capacity_d3_heldout,2,bdee5652d59daa79aeed,73,1,1,0.8120934002992326
capacity_d3_heldout,2,be1b5c3f29d96f621509,103,6,1,0.041334921186018704
capacity_d3_heldout,2,bf19927af16a3474541c,68,7,1,0.038652866536865935
capacity_d3_heldout,2,c14e063441f2c3e8ca41,86,8,1,0.03233384723386226
capacity_d3_heldout,2,c248209b3b45f976893b,9,16,0,0.012711903007019187
capacity_d3_heldout,2,c24cd6d1b77973ce6a14,75,11,1,0.03138483273272527
capacity_d3_heldout,2,c26ce8947298e0be71e5,38,10,1,0.02563509754722164
capacity_d3_heldout,2,c29b114a7d489dd0cf2d,29,29,0,0.004128502656563667
capacity_d3_heldout,2,c2ced359d5af3429a6b1,32,42,-1,0.00469328557215245
capacity_d3_heldout,2,c2eb7b179826c0f7e58e,72,3,1,0.06438101066465303
capacity_d3_heldout,2,c5045b53525a31dd509d,35,12,1,0.028682330854425113
capacity_d3_heldout,2,c579877f2d9e92e9c011,51,26,1,0.013331039862754723
capacity_d3_heldout,2,c606db0b7ee25e2b6138,36,17,1,0.0347426913077997
capacity_d3_heldout,2,c622a3599f225f864504,83,3,1,0.1634190531756905
capacity_d3_heldout,2,c77d5520f119c884d514,61,13,1,0.027435048676821724
capacity_d3_heldout,2,c89c70003dd139c72c72,27,25,0,0.007285395330407445
capacity_d3_heldout,2,c89dbdcc33591b5d2980,102,1,1,0.17718211384408364
capacity_d3_heldout,2,c967ee3bcf803cb7a789,107,1,1,0.1973276401834238
capacity_d3_heldout,2,ca80f1ea2363a7c59416,57,20,1,0.020437048702145615
capacity_d3_heldout,2,cca5f52242c411a7ed17,122,15,1,0.023939943580754026
capacity_d3_heldout,2,ced15e348ddf7770bfea,53,27,1,0.014734063838473947
capacity_d3_heldout,2,cf4073aa4b3faa1060a3,60,2,1,0.07581914968137239
capacity_d3_heldout,2,cfd37e0ec52cd06167c5,34,9,1,0.03249134740616362
capacity_d3_heldout,2,d0258281e100b3c6614c,8,4,0,0.09125740993121502
capacity_d3_heldout,2,d090cf4edf93ceca0f16,33,5,1,0.043990246426062
capacity_d3_heldout,2,d0b0b5393c5b2aa30bbd,66,3,1,0.10744853458896701
capacity_d3_heldout,2,d1d4aef125b0dfec3ed6,30,1,0,0.09663936396463316
capacity_d3_heldout,2,d3531fe0a97d79eeb430,27,5,0,0.04762177488939731
capacity_d3_heldout,2,d3a19cef5d7dcb5de9b1,55,33,0,0.00106318912683456
capacity_d3_heldout,2,d3bf976fdbd6b5442c32,23,4,0,0.10202008545981689
capacity_d3_heldout,2,d3d5973fd96bf4634699,48,33,0,0.006645049409332029
capacity_d3_heldout,2,d4c0245f3f27c378cdca,58,12,1,0.034598412213671076
capacity_d3_heldout,2,d50d31ee8d7dc1af7774,9,6,0,0.04795580480185161
capacity_d3_heldout,2,d71a455b0c33916ed145,32,17,0,0.013820751256821424
capacity_d3_heldout,2,d787b03142a3cad8e1c7,1,20,0,-0.42891658055127846
capacity_d3_heldout,2,d7abf49a800133e76112,36,1,1,0.3007988074100896
capacity_d3_heldout,2,da8182b3443259550da3,29,13,0,0.05100218211410919
capacity_d3_heldout,2,db64d1ee58f73171e63e,15,14,0,0.026584621786172467
capacity_d3_heldout,2,db66b18e3297096f85f2,2,6,0,-0.3196627911013545
capacity_d3_heldout,2,db781724d4c6df4be9fc,26,1,0,0.15704152474439553
capacity_d3_heldout,2,db8392a59ddb256371d5,49,2,1,0.07257249369412565
capacity_d3_heldout,2,ddedfe232cd173f06453,81,13,1,0.017289940864387104
capacity_d3_heldout,2,e24aea4a471ddcaa203f,66,64,0,0.0001381201491959185
capacity_d3_heldout,2,e2c8959c5957f03e604c,37,1,1,0.19935967075631594
capacity_d3_heldout,2,e2fee07c0365fb21c040,43,13,1,0.022473075349271225
capacity_d3_heldout,2,e4ba686e0287fdfad198,9,5,0,0.0680518547802147
capacity_d3_heldout,2,e6896a100f1f27e5c125,50,6,1,0.03680597871623272
capacity_d3_heldout,2,e7f07f7e48172197dca5,96,8,1,0.052833142527943605
capacity_d3_heldout,2,e88c20d59d91778b8878,111,5,1,0.06620215880411419
capacity_d3_heldout,2,eb7a4535e270b09e83d3,55,14,1,0.022464761034868126
capacity_d3_heldout,2,edd4079dfc0e8373ddef,16,6,0,0.03458193393934442
capacity_d3_heldout,2,eddf1eae2f08cd99ac2a,34,14,1,0.03040139024516795
capacity_d3_heldout,2,ee1743c242b417f6d80b,63,15,1,0.01378677229419939
capacity_d3_heldout,2,eea3320112a43be83835,43,2,1,0.11204388524472889
capacity_d3_heldout,2,ef0fa301e29b8b1d3d72,42,5,1,0.14074799432008664
capacity_d3_heldout,2,ef5c425d440bd829af51,13,12,0,0.026232499417014478
capacity_d3_heldout,2,f095fc7bab849bc463cd,85,1,1,0.1837875526333555
capacity_d3_heldout,2,f44a5fd8b030810ea032,81,3,1,0.11278186906490795
capacity_d3_heldout,2,f6919a4d690deb28d32c,60,2,1,0.1640475587738155
capacity_d3_heldout,2,f6d0cd976270bf12278d,18,5,0,0.11935037230154
capacity_d3_heldout,2,f803470a203bd27d97a5,108,6,1,0.037563858897573896
capacity_d3_heldout,2,f9b6fa6968da2edce8ae,7,4,0,0.04418060604721645
capacity_d3_heldout,2,fa94606fd8b8ea3f642f,117,1,1,0.43881432442240675
capacity_d3_heldout,2,fab6d8a5de8f4c9f0486,17,23,0,0.007019461860376333
capacity_d3_heldout,2,fac7056b7217f49b900b,24,11,0,0.05136521268457865
capacity_d3_heldout,2,faecdfa3eb1e8a6c142f,25,6,0,0.0808700876818666
capacity_d3_heldout,2,fbf1f7404dce4d7b3d75,89,9,1,0.02905361388832971
capacity_d3_heldout,2,fc31917f3245bca52a74,31,3,0,0.12487702399143455
capacity_d3_heldout,2,fc4c6fa6b1e00f523e72,116,28,1,0.005599393592739784
capacity_d3_heldout,2,ffaedd64bcc453672b26,1,4,0,-0.43272929405019556
